acid,eod_date,tran_date_bal,tran_date_tot_tran,value_date_bal,value_date_tot_tran,end_eod_date,lchg_user_id,lchg_time,rcre_user_id,rcre_time,ts_cnt,eab_crncy_code,bank_id,last_pstd_srl_num,last_tran_sequence_num,tran_count,updated_at,year,month,day
AC15592333,2024-03-07 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-08 00:00:00.0,FINADMIN,2024-03-08 18:05:42.0,FINADMIN,2024-03-07 23:46:09.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,7
AC21336004,2024-03-01 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-01 23:13:48.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,1
AC94763534,2024-03-02 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-02 21:51:50.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC43766644,2024-03-02 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-02 21:51:50.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC58416513,2024-03-02 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-02 21:51:50.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC16777854,2024-03-02 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-02 21:51:50.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC77299012,2024-03-02 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-02 21:51:50.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC36822253,2024-03-02 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-02 21:51:50.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC22346312,2024-03-02 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-02 21:51:50.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC46972335,2024-03-02 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-02 21:51:50.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC26005307,2024-03-03 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-04 00:19:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,3
AC62221422,2024-03-03 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-04 00:19:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,3
AC48775168,2024-03-03 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-04 00:19:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,3
AC64441008,2024-03-03 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-04 00:19:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,3
AC52784700,2024-03-03 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-04 00:19:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,3
AC69645605,2024-03-03 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-04 00:19:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,3
AC99005750,2024-03-03 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-04 00:19:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,3
AC98465376,2024-03-03 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:09.0,FINADMIN,2024-03-04 00:19:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,3
AC36238722,2024-03-03 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-04 00:19:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,3
AC15123453,2024-03-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-05 23:58:30.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,5
AC33798613,2024-03-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-05 23:58:30.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,5
AC62830060,2024-03-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-05 23:58:30.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,5
AC97316884,2024-03-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-05 23:58:30.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,5
AC82889447,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC21039635,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC58342864,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC10487884,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC60355327,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC20658721,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC22999256,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC60736931,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC76043808,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC67270402,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC64234393,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC59743017,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC81632496,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC48884001,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC43651861,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC63838634,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC99234081,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC31900623,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC29189212,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC52646695,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC81608071,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC92335582,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC62542044,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC34119824,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC38765578,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC10809907,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC20456510,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC72213974,2024-03-06 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:46:10.0,FINADMIN,2024-03-07 00:17:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC87501936,2024-05-21 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-06-01 00:00:00.0,FINADMIN,2024-06-02 23:33:28.0,FINADMIN,2024-05-21 23:11:52.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,21
AC38887586,2024-05-21 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-05-27 00:00:00.0,FINADMIN,2024-05-28 21:04:56.0,FINADMIN,2024-05-21 23:11:52.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,21
AC71589606,2024-06-01 00:00:00.0,40000.0,40000.0,40000.0,40000.0,2099-12-31 00:00:00.0,FINADMIN,2024-06-02 00:48:41.0,FINADMIN,2024-06-02 00:48:41.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,1
AC65624844,2024-06-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-06-19 00:00:00.0,FINADMIN,2024-06-21 01:02:44.0,FINADMIN,2024-06-05 23:38:39.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,5
AC96361546,2024-06-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-06-16 00:00:00.0,FINADMIN,2024-06-17 21:43:25.0,FINADMIN,2024-06-05 23:38:39.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,5
AC61140758,2024-06-05 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-06-16 00:00:00.0,FINADMIN,2024-06-17 21:43:25.0,FINADMIN,2024-06-05 23:38:39.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,5
AC33445953,2024-06-15 00:00:00.0,21000.0,21000.0,21000.0,21000.0,2099-12-31 00:00:00.0,SYSTEM,2024-06-15 15:04:07.0,SYSTEM,2024-06-15 15:04:07.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,15
AC43999809,2024-01-17 00:00:00.0,115308.35,4782.98,115308.35,4782.98,2024-01-17 00:00:00.0,FINADMIN,2024-01-19 04:20:49.0,FINADMIN,2024-01-18 07:20:31.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,17
AC43999809,2024-03-01 00:00:00.0,132475.45,212.48,132475.45,212.48,2024-03-01 00:00:00.0,FINADMIN,2024-03-02 21:51:38.0,FINADMIN,2024-03-01 23:13:13.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,1
AC34278195,2024-01-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-18 00:00:00.0,FINADMIN,2024-01-19 04:21:31.0,FINADMIN,2024-01-19 04:21:31.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,18
AC18540589,2024-01-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-18 00:00:00.0,FINADMIN,2024-01-19 04:21:31.0,FINADMIN,2024-01-19 04:21:31.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,18
AC32702152,2024-01-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-18 00:00:00.0,FINADMIN,2024-01-19 04:21:31.0,FINADMIN,2024-01-19 04:21:31.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,18
AC50017700,2024-01-18 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-18 00:00:00.0,FINADMIN,2024-01-19 04:21:31.0,FINADMIN,2024-01-19 04:21:31.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,18
AC93234887,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC51866954,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC95920426,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC37651912,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC67809944,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC91051859,2024-01-25 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-01-25 00:00:00.0,FINADMIN,2024-01-25 23:47:35.0,FINADMIN,2024-01-25 23:47:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,25
AC26368830,2024-02-01 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 00:12:25.0,FINADMIN,2024-02-02 00:12:25.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC57525803,2024-02-01 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 00:12:25.0,FINADMIN,2024-02-02 00:12:25.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC38438894,2024-02-01 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 00:12:25.0,FINADMIN,2024-02-02 00:12:25.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC26777369,2024-02-01 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 00:12:25.0,FINADMIN,2024-02-02 00:12:25.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC34498167,2024-02-01 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 00:12:25.0,FINADMIN,2024-02-02 00:12:25.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC32073839,2024-02-08 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-08 00:00:00.0,FINADMIN,2024-02-09 01:44:19.0,FINADMIN,2024-02-09 01:44:19.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,8
AC71519819,2024-02-08 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-08 00:00:00.0,FINADMIN,2024-02-09 01:44:19.0,FINADMIN,2024-02-09 01:44:19.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,8
AC44779394,2024-02-08 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-08 00:00:00.0,FINADMIN,2024-02-09 01:44:19.0,FINADMIN,2024-02-09 01:44:19.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,8
AC94005031,2024-02-08 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-08 00:00:00.0,FINADMIN,2024-02-09 01:44:19.0,FINADMIN,2024-02-09 01:44:19.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,8
AC30037969,2024-02-16 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-16 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-16 23:10:18.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,16
AC74149998,2024-02-16 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-16 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-16 23:10:18.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,16
AC59448446,2024-02-16 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-16 00:00:00.0,FINADMIN,2024-02-16 23:10:18.0,FINADMIN,2024-02-16 23:10:18.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,16
AC67041089,2024-02-22 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-22 00:00:00.0,FINADMIN,2024-02-23 01:15:59.0,FINADMIN,2024-02-23 01:15:59.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC67743546,2024-02-22 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-22 00:00:00.0,FINADMIN,2024-02-23 01:15:59.0,FINADMIN,2024-02-23 01:15:59.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC25345664,2024-02-22 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-22 00:00:00.0,FINADMIN,2024-02-23 01:15:59.0,FINADMIN,2024-02-23 01:15:59.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC85093422,2024-02-22 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-22 00:00:00.0,FINADMIN,2024-02-23 01:15:59.0,FINADMIN,2024-02-23 01:15:59.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC82606145,2024-02-22 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-22 00:00:00.0,FINADMIN,2024-02-23 01:16:00.0,FINADMIN,2024-02-23 01:16:00.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC52338378,2024-02-22 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-22 00:00:00.0,FINADMIN,2024-02-23 01:16:00.0,FINADMIN,2024-02-23 01:16:00.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,22
AC53665231,2024-02-23 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-23 00:00:00.0,FINADMIN,2024-02-23 22:27:36.0,FINADMIN,2024-02-23 22:27:36.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,23
AC15558354,2024-02-29 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-29 00:00:00.0,FINADMIN,2024-03-01 00:44:09.0,FINADMIN,2024-03-01 00:44:09.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,29
AC33101706,2024-02-29 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-29 00:00:00.0,FINADMIN,2024-03-01 00:44:09.0,FINADMIN,2024-03-01 00:44:09.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,29
AC40208173,2024-02-29 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-29 00:00:00.0,FINADMIN,2024-03-01 00:44:09.0,FINADMIN,2024-03-01 00:44:09.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,29
AC46698561,2024-02-29 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-29 00:00:00.0,FINADMIN,2024-03-01 00:44:09.0,FINADMIN,2024-03-01 00:44:09.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,29
AC23526623,2024-02-29 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-02-29 00:00:00.0,FINADMIN,2024-03-01 00:44:09.0,FINADMIN,2024-03-01 00:44:09.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,29
AC80113811,2024-03-02 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-02 00:00:00.0,FINADMIN,2024-03-02 21:51:51.0,FINADMIN,2024-03-02 21:51:51.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC51583868,2024-03-02 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-02 00:00:00.0,FINADMIN,2024-03-02 21:51:51.0,FINADMIN,2024-03-02 21:51:51.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC77236775,2024-03-02 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-02 00:00:00.0,FINADMIN,2024-03-02 21:51:51.0,FINADMIN,2024-03-02 21:51:51.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC94334046,2024-03-02 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-02 00:00:00.0,FINADMIN,2024-03-02 21:51:51.0,FINADMIN,2024-03-02 21:51:51.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC63344867,2024-03-02 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-02 00:00:00.0,FINADMIN,2024-03-02 21:51:51.0,FINADMIN,2024-03-02 21:51:51.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,2
AC17799381,2024-03-06 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 00:17:37.0,FINADMIN,2024-03-07 00:17:37.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
AC97032361,2024-03-06 00:00:00.0,0.0,-10000.0,0.0,-10000.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 00:17:37.0,FINADMIN,2024-03-07 00:17:37.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,6
