acid,ts_cnt,adj_amt,bank_id,del_flg,srl_num,tran_id,adj_date,dmd_date,shdl_num,lchg_time,rcre_time,tran_date,dmd_flow_id,dmd_srl_num,lchg_user_id,rcre_user_id,oflow_adj_flg,waiver_record,waiver_srl_num,part_tran_srl_num,updated_at
AC55006188,0,15342.6,1,N,1,S41877683,2022-12-21T00:00:00.000000,2022-12-12T00:00:00.000000,2,2022-12-21T23:26:04,2022-12-21T23:26:04,2022-12-21T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC44054040,0,10741.23,1,N,2,S44160264,2022-12-27T00:00:00.000000,2022-12-15T00:00:00.000000,1,2022-12-28T00:26:04,2022-12-28T00:26:04,2022-12-27T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,4,2024-08-07 06:50:53.621
AC39284614,0,1224.66,1,N,1,S45993280,2023-01-01T00:00:00.000000,2023-01-01T00:00:00.000000,1,2023-01-01T23:14:01,2023-01-01T23:14:01,2023-01-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC45914738,0,6127.8,1,N,1,S46004077,2023-01-01T00:00:00.000000,2023-01-01T00:00:00.000000,3,2023-01-01T23:27:58,2023-01-01T23:27:58,2023-01-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,34,2024-08-07 06:50:53.621
AC45914738,0,10579.64,1,N,1,S46005048,2023-01-01T00:00:00.000000,2023-01-01T00:00:00.000000,3,2023-01-01T23:28:27,2023-01-01T23:28:27,2023-01-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,12,2024-08-07 06:50:53.621
AC88184196,0,38575.34,1,N,1,S46044404,2023-01-01T00:00:00.000000,2023-01-01T00:00:00.000000,1,2023-01-02T00:36:28,2023-01-02T00:36:28,2023-01-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,76,2024-08-07 06:50:53.621
AC88184196,0,12348.37,1,N,1,S46044658,2023-01-01T00:00:00.000000,2023-01-01T00:00:00.000000,1,2023-01-02T00:36:55,2023-01-02T00:36:55,2023-01-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,18,2024-08-07 06:50:53.621
AC55006188,0,2978.53,1,N,1,S50480576,2023-01-12T00:00:00.000000,2023-01-12T00:00:00.000000,2,2023-01-12T23:22:05,2023-01-12T23:22:05,2023-01-12T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,8,2024-08-07 06:50:53.621
AC37872032,0,59258.63,1,N,1,S51379348,2023-01-14T00:00:00.000000,2023-01-14T00:00:00.000000,1,2023-01-15T04:23:38,2023-01-15T04:23:38,2023-01-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,34,2024-08-07 06:50:53.621
AC55006188,0,10615.45,1,N,2,S51394335,2023-01-14T00:00:00.000000,2023-01-12T00:00:00.000000,2,2023-01-15T04:46:27,2023-01-15T04:46:27,2023-01-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,86,2024-08-07 06:50:53.621
AC55006188,0,15044.41,1,N,1,S51394910,2023-01-14T00:00:00.000000,2023-01-12T00:00:00.000000,2,2023-01-15T04:47:10,2023-01-15T04:47:10,2023-01-14T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,60,2024-08-07 06:50:53.621
AC32531851,0,49.37,1,N,1,S51446661,2023-01-14T00:00:00.000000,2023-01-14T00:00:00.000000,1,2023-01-15T06:41:02,2023-01-15T06:41:02,2023-01-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC44054040,0,20552.05,1,N,1,S51448158,2023-01-14T00:00:00.000000,2023-01-14T00:00:00.000000,1,2023-01-15T06:43:22,2023-01-15T06:43:22,2023-01-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,80,2024-08-07 06:50:53.621
AC39284614,0,3890.23,1,N,1,S58583810,2023-02-01T00:00:00.000000,2023-02-01T00:00:00.000000,1,2023-02-01T21:23:13,2023-02-01T21:23:13,2023-02-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,4,2024-08-07 06:50:53.621
AC45914738,0,6095.4,1,N,1,S58601150,2023-02-01T00:00:00.000000,2023-02-01T00:00:00.000000,3,2023-02-01T21:41:04,2023-02-01T21:41:04,2023-02-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,22,2024-08-07 06:50:53.621
AC45914738,0,10612.04,1,N,1,S58602409,2023-02-01T00:00:00.000000,2023-02-01T00:00:00.000000,3,2023-02-01T21:41:56,2023-02-01T21:41:56,2023-02-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,34,2024-08-07 06:50:53.621
AC88184196,0,47923.98,1,N,1,S58653954,2023-02-01T00:00:00.000000,2023-02-01T00:00:00.000000,1,2023-02-01T22:43:02,2023-02-01T22:43:02,2023-02-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,84,2024-08-07 06:50:53.621
AC88184196,0,2999.73,1,N,1,S58654385,2023-02-01T00:00:00.000000,2023-02-01T00:00:00.000000,1,2023-02-01T22:43:31,2023-02-01T22:43:31,2023-02-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC39284614,0,2439.49,1,N,2,S60742281,2023-02-06T00:00:00.000000,2023-02-01T00:00:00.000000,1,2023-02-06T22:16:02,2023-02-06T22:16:02,2023-02-06T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC39284614,0,6401.05,1,N,1,S60742682,2023-02-06T00:00:00.000000,2023-02-01T00:00:00.000000,1,2023-02-06T22:16:11,2023-02-06T22:16:11,2023-02-06T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC37872032,0,59411.86,1,N,1,S63365274,2023-02-12T00:00:00.000000,2023-02-12T00:00:00.000000,1,2023-02-13T01:04:24,2023-02-13T01:04:24,2023-02-12T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,24,2024-08-07 06:50:53.621
AC55006188,0,338.73,1,N,1,S63376688,2023-02-12T00:00:00.000000,2023-02-12T00:00:00.000000,2,2023-02-13T01:19:59,2023-02-13T01:19:59,2023-02-12T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,48,2024-08-07 06:50:53.621
AC44054040,0,0.23,1,N,1,S63453609,2023-02-12T00:00:00.000000,2023-02-12T00:00:00.000000,1,2023-02-13T03:15:02,2023-02-13T03:15:02,2023-02-12T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,74,2024-08-07 06:50:53.621
AC44054040,0,20152.78,1,N,2,S65658797,2023-02-17T00:00:00.000000,2023-02-12T00:00:00.000000,1,2023-02-17T22:22:38,2023-02-17T22:22:38,2023-02-17T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC55006188,0,13446.33,1,N,2,S70117347,2023-02-28T00:00:00.000000,2023-02-12T00:00:00.000000,2,2023-02-28T21:13:48,2023-02-28T21:13:48,2023-02-28T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC55006188,0,14853.33,1,N,1,S70117464,2023-02-28T00:00:00.000000,2023-02-12T00:00:00.000000,2,2023-02-28T21:14:01,2023-02-28T21:14:01,2023-02-28T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,8,2024-08-07 06:50:53.621
AC45914738,0,5452.97,1,N,1,S70594155,2023-03-01T00:00:00.000000,2023-03-01T00:00:00.000000,3,2023-03-01T22:48:42,2023-03-01T22:48:42,2023-03-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,100,2024-08-07 06:50:53.621
AC45914738,0,11254.47,1,N,1,S70594388,2023-03-01T00:00:00.000000,2023-03-01T00:00:00.000000,3,2023-03-01T22:49:10,2023-03-01T22:49:10,2023-03-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,14,2024-08-07 06:50:53.621
AC88184196,0,851.81,1,N,1,S70642038,2023-03-01T00:00:00.000000,2023-03-01T00:00:00.000000,1,2023-03-02T00:06:47,2023-03-02T00:06:47,2023-03-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,8,2024-08-07 06:50:53.621
AC39284614,0,10152.19,1,N,1,S70961339,2023-03-02T00:00:00.000000,2023-03-01T00:00:00.000000,1,2023-03-02T19:32:27,2023-03-02T19:32:27,2023-03-02T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39284614,0,2578.58,1,N,1,S70961389,2023-03-02T00:00:00.000000,2023-03-01T00:00:00.000000,1,2023-03-02T19:32:33,2023-03-02T19:32:33,2023-03-02T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC88184196,0,25000.0,1,N,2,S74070479,2023-03-09T00:00:00.000000,2023-03-01T00:00:00.000000,1,2023-03-09T23:47:40,2023-03-09T23:47:40,2023-03-09T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC79366666,0,2.43,1,N,1,S74417536,2023-03-10T00:00:00.000000,2023-02-07T00:00:00.000000,1,2023-03-10T20:12:01,2023-03-10T20:12:01,2023-03-10T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC79366666,0,5203.87,1,N,1,S74417569,2023-03-10T00:00:00.000000,2023-02-07T00:00:00.000000,1,2023-03-10T20:12:08,2023-03-10T20:12:08,2023-03-10T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,177.09,1,N,1,S75304384,2023-03-12T00:00:00.000000,2023-03-12T00:00:00.000000,2,2023-03-12T23:12:37,2023-03-12T23:12:37,2023-03-12T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,26,2024-08-07 06:50:53.621
AC37872032,0,61460.55,1,N,1,S76157255,2023-03-14T00:00:00.000000,2023-03-14T00:00:00.000000,1,2023-03-14T23:42:55,2023-03-14T23:42:55,2023-03-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,26,2024-08-07 06:50:53.621
AC11235070,0,32746.19,1,N,1,S76216389,2023-03-14T00:00:00.000000,2023-03-14T00:00:00.000000,1,2023-03-15T01:19:26,2023-03-15T01:19:26,2023-03-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC44054040,0,842.82,1,N,1,S76224618,2023-03-14T00:00:00.000000,2023-03-14T00:00:00.000000,1,2023-03-15T01:34:51,2023-03-15T01:34:51,2023-03-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,42,2024-08-07 06:50:53.621
AC44054040,0,19964.03,1,N,2,S76636221,2023-03-15T00:00:00.000000,2023-03-14T00:00:00.000000,1,2023-03-15T23:46:51,2023-03-15T23:46:51,2023-03-15T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC88184196,0,17571.86,1,N,3,S78302542,2023-03-19T00:00:00.000000,2023-03-01T00:00:00.000000,1,2023-03-20T00:11:01,2023-03-20T00:11:01,2023-03-19T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC88184196,0,5428.14,1,N,1,S78302598,2023-03-19T00:00:00.000000,2023-03-01T00:00:00.000000,1,2023-03-20T00:11:06,2023-03-20T00:11:06,2023-03-19T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,12,2024-08-07 06:50:53.621
AC28051723,0,0.76,1,N,1,S79051572,2023-03-21T00:00:00.000000,2023-03-20T00:00:00.000000,1,2023-03-21T20:33:13,2023-03-21T20:33:13,2023-03-21T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC88184196,0,2071.9,1,N,2,S79095337,2023-03-21T00:00:00.000000,2023-03-01T00:00:00.000000,1,2023-03-21T21:17:33,2023-03-21T21:17:33,2023-03-21T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC45914738,0,5673.82,1,N,1,S83360787,2023-04-01T00:00:00.000000,2023-04-01T00:00:00.000000,3,2023-04-01T17:58:47,2023-04-01T17:58:47,2023-04-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC45914738,0,4662.55,1,N,1,S83361334,2023-04-01T00:00:00.000000,2023-04-01T00:00:00.000000,3,2023-04-01T17:59:11,2023-04-01T17:59:11,2023-04-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,88,2024-08-07 06:50:53.621
AC88184196,0,28.1,1,N,1,S83394901,2023-04-01T00:00:00.000000,2023-04-01T00:00:00.000000,1,2023-04-01T18:30:26,2023-04-01T18:30:26,2023-04-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,22,2024-08-07 06:50:53.621
AC39284614,0,12550.63,1,N,1,S83781351,2023-04-02T00:00:00.000000,2023-04-01T00:00:00.000000,1,2023-04-02T18:47:36,2023-04-02T18:47:36,2023-04-02T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39284614,0,180.14,1,N,1,S83781393,2023-04-02T00:00:00.000000,2023-04-01T00:00:00.000000,1,2023-04-02T18:47:43,2023-04-02T18:47:43,2023-04-02T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC88184196,0,12000.0,1,N,2,S83915773,2023-04-02T00:00:00.000000,2023-04-01T00:00:00.000000,1,2023-04-02T22:49:02,2023-04-02T22:49:02,2023-04-02T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,34,2024-08-07 06:50:53.621
AC45914738,0,6000.0,1,N,2,S84261517,2023-04-03T00:00:00.000000,2023-04-01T00:00:00.000000,3,2023-04-03T20:52:56,2023-04-03T20:52:56,2023-04-03T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,12225.27,1,N,2,S84281810,2023-04-03T00:00:00.000000,2023-03-12T00:00:00.000000,2,2023-04-03T22:46:50,2023-04-03T22:46:50,2023-04-03T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,44,2024-08-07 06:50:53.621
AC55006188,0,16236.03,1,N,1,S84282095,2023-04-03T00:00:00.000000,2023-03-12T00:00:00.000000,2,2023-04-03T22:47:10,2023-04-03T22:47:10,2023-04-03T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,24,2024-08-07 06:50:53.621
AC88184196,0,18000.0,1,N,3,S85629129,2023-04-06T00:00:00.000000,2023-04-01T00:00:00.000000,1,2023-04-06T22:47:56,2023-04-06T22:47:56,2023-04-06T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,14,2024-08-07 06:50:53.621
AC88184196,0,18015.08,1,N,4,S87337775,2023-04-10T00:00:00.000000,2023-04-01T00:00:00.000000,1,2023-04-10T23:17:09,2023-04-10T23:17:09,2023-04-10T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,14,2024-08-07 06:50:53.621
AC88184196,0,2880.53,1,N,1,S87337857,2023-04-10T00:00:00.000000,2023-04-01T00:00:00.000000,1,2023-04-10T23:17:16,2023-04-10T23:17:16,2023-04-10T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC55006188,0,13283.88,1,N,1,S88317007,2023-04-12T00:00:00.000000,2023-04-12T00:00:00.000000,2,2023-04-13T01:27:00.000000,2023-04-13T01:27:00.000000,2023-04-12T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,18,2024-08-07 06:50:53.621
AC55006188,0,9223.62,1,N,1,S88317227,2023-04-12T00:00:00.000000,2023-04-12T00:00:00.000000,2,2023-04-13T01:27:12,2023-04-13T01:27:12,2023-04-12T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,54,2024-08-07 06:50:53.621
AC16838939,0,22622.6,1,N,1,S88596183,2023-04-13T00:00:00.000000,2023-02-15T00:00:00.000000,1,2023-04-13T14:39:54,2023-04-13T14:39:54,2023-04-13T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC16838939,0,10.55,1,N,1,S88596266,2023-04-13T00:00:00.000000,2023-02-15T00:00:00.000000,1,2023-04-13T14:40:02,2023-04-13T14:40:02,2023-04-13T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,35.85,1,N,2,S88922942,2023-04-13T00:00:00.000000,2023-04-12T00:00:00.000000,2,2023-04-14T05:23:50,2023-04-14T05:23:50,2023-04-13T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,70,2024-08-07 06:50:53.621
AC37872032,0,61460.55,1,N,1,S88933385,2023-04-13T00:00:00.000000,2023-04-13T00:00:00.000000,1,2023-04-14T05:40:17,2023-04-14T05:40:17,2023-04-13T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,32,2024-08-07 06:50:53.621
AC45914738,0,105.68,1,N,3,S88936312,2023-04-13T00:00:00.000000,2023-04-01T00:00:00.000000,3,2023-04-14T05:45:22,2023-04-14T05:45:22,2023-04-13T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,8,2024-08-07 06:50:53.621
AC28051723,0,19.09,1,N,1,S88943827,2023-04-13T00:00:00.000000,2023-04-13T00:00:00.000000,1,2023-04-14T05:56:19,2023-04-14T05:56:19,2023-04-13T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,28,2024-08-07 06:50:53.621
AC16838939,0,582.7,1,N,1,S88971556,2023-04-13T00:00:00.000000,2023-04-13T00:00:00.000000,1,2023-04-14T06:36:01,2023-04-14T06:36:01,2023-04-13T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,26,2024-08-07 06:50:53.621
AC79366666,0,75.22,1,N,1,S88974789,2023-04-13T00:00:00.000000,2023-04-13T00:00:00.000000,1,2023-04-14T06:41:32,2023-04-14T06:41:32,2023-04-13T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,24,2024-08-07 06:50:53.621
AC44054040,0,19615.07,1,N,1,S89008636,2023-04-13T00:00:00.000000,2023-04-13T00:00:00.000000,1,2023-04-14T07:37:41,2023-04-14T07:37:41,2023-04-13T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,76,2024-08-07 06:50:53.621
AC11235070,0,36384.66,1,N,1,S89011099,2023-04-13T00:00:00.000000,2023-04-13T00:00:00.000000,1,2023-04-14T07:41:42,2023-04-14T07:41:42,2023-04-13T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,22,2024-08-07 06:50:53.621
AC45914738,0,265.39,1,N,4,S94730211,2023-04-27T00:00:00.000000,2023-04-01T00:00:00.000000,3,2023-04-27T13:10:23,2023-04-27T13:10:23,2023-04-27T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC45914738,0,234.61,1,N,1,S96494830,2023-05-01T00:00:00.000000,2023-05-01T00:00:00.000000,3,2023-05-01T18:37:28,2023-05-01T18:37:28,2023-05-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,30,2024-08-07 06:50:53.621
AC88184196,0,104.39,1,N,1,S96533870,2023-05-01T00:00:00.000000,2023-05-01T00:00:00.000000,1,2023-05-01T19:13:02,2023-05-01T19:13:02,2023-05-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,20,2024-08-07 06:50:53.621
AC20860374,0,1.11,1,N,1,S96971594,2023-05-02T00:00:00.000000,2023-04-20T00:00:00.000000,1,2023-05-02T22:09:24,2023-05-02T22:09:24,2023-05-02T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39284614,0,11994.94,1,N,1,S96990202,2023-05-02T00:00:00.000000,2023-05-01T00:00:00.000000,1,2023-05-02T22:28:29,2023-05-02T22:28:29,2023-05-02T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,12,2024-08-07 06:50:53.621
AC39284614,0,735.83,1,N,1,S96990518,2023-05-02T00:00:00.000000,2023-05-01T00:00:00.000000,1,2023-05-02T22:28:44,2023-05-02T22:28:44,2023-05-02T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC45914738,0,4920.33,1,N,2,S97016153,2023-05-02T00:00:00.000000,2023-05-01T00:00:00.000000,3,2023-05-02T22:55:13,2023-05-02T22:55:13,2023-05-02T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,30,2024-08-07 06:50:53.621
AC45914738,0,11552.5,1,N,1,S97016357,2023-05-02T00:00:00.000000,2023-05-01T00:00:00.000000,3,2023-05-02T22:55:30,2023-05-02T22:55:30,2023-05-02T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,40,2024-08-07 06:50:53.621
AC55006188,0,6095.04,1,N,3,S99066986,2023-05-07T00:00:00.000000,2023-04-12T00:00:00.000000,2,2023-05-07T22:19:52,2023-05-07T22:19:52,2023-05-07T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,28,2024-08-07 06:50:53.621
AC88184196,0,40000.0,1,N,2,S99108173,2023-05-07T00:00:00.000000,2023-05-01T00:00:00.000000,1,2023-05-07T23:20:51,2023-05-07T23:20:51,2023-05-07T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC88184196,0,5668.05,1,N,3, S1274215,2023-05-12T00:00:00.000000,2023-05-01T00:00:00.000000,1,2023-05-12T21:20:27,2023-05-12T21:20:27,2023-05-12T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,18,2024-08-07 06:50:53.621
AC88184196,0,5151.27,1,N,1, S1274319,2023-05-12T00:00:00.000000,2023-05-01T00:00:00.000000,1,2023-05-12T21:20:34,2023-05-12T21:20:34,2023-05-12T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC37872032,0,62231.86,1,N,1, S2042699,2023-05-14T00:00:00.000000,2023-05-14T00:00:00.000000,1,2023-05-14T23:31:00.000000,2023-05-14T23:31:00.000000,2023-05-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,32,2024-08-07 06:50:53.621
AC11235070,0,1369.15,1,N,1, S2148167,2023-05-14T00:00:00.000000,2023-05-14T00:00:00.000000,1,2023-05-15T01:41:21,2023-05-15T01:41:21,2023-05-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC44054040,0,20.9,1,N,1, S2169066,2023-05-14T00:00:00.000000,2023-05-14T00:00:00.000000,1,2023-05-15T02:11:28,2023-05-15T02:11:28,2023-05-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,30,2024-08-07 06:50:53.621
AC11235070,0,34986.63,1,N,2, S2626667,2023-05-15T00:00:00.000000,2023-05-14T00:00:00.000000,1,2023-05-15T23:47:49,2023-05-15T23:47:49,2023-05-15T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC20860374,0,2619.39,1,N,1, S2842575,2023-05-16T00:00:00.000000,2023-04-20T00:00:00.000000,1,2023-05-16T15:20:34,2023-05-16T15:20:34,2023-05-16T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,12316.94,1,N,1, S6831821,2023-05-25T00:00:00.000000,2023-05-12T00:00:00.000000,2,2023-05-25T20:36:00.000000,2023-05-25T20:36:00.000000,2023-05-25T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC55006188,0,16321.45,1,N,1, S6831897,2023-05-25T00:00:00.000000,2023-05-12T00:00:00.000000,2,2023-05-25T20:36:08,2023-05-25T20:36:08,2023-05-25T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC30759555,0,12492.18,1,N,1, S3431416,2023-05-17T00:00:00.000000,2023-05-01T00:00:00.000000,3,2023-05-30T20:55:10,2023-05-30T20:55:10,2023-05-17T00:00:00.000000,PRDEM,1,FINADMIN,FINADMIN, , ,,2,2024-08-07 06:50:53.621
AC89267875,0,2412.18,1,N,1,S88971695,2023-04-13T00:00:00.000000,2023-04-01T00:00:00.000000,7,2023-05-30T21:00:34,2023-05-30T21:00:34,2023-04-13T00:00:00.000000,INDEM,1,FINADMIN,FINADMIN, , ,,56,2024-08-07 06:50:53.621
AC30759555,0,4176.78,1,N,2, S9054011,2023-05-31T00:00:00.000000,2023-05-01T00:00:00.000000,3,2023-05-31T11:02:50,2023-05-31T11:02:50,2023-05-31T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC30759555,0,1318.96,1,N,1, S9772562,2023-06-01T00:00:00.000000,2023-06-01T00:00:00.000000,3,2023-06-01T21:42:12,2023-06-01T21:42:12,2023-06-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,64,2024-08-07 06:50:53.621
AC84517231,0,153.9,1,N,1, S9788886,2023-06-01T00:00:00.000000,2023-06-01T00:00:00.000000,4,2023-06-01T22:04:14,2023-06-01T22:04:14,2023-06-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,86,2024-08-07 06:50:53.621
AC45914738,0,2218.48,1,N,1, S9791391,2023-06-01T00:00:00.000000,2023-06-01T00:00:00.000000,3,2023-06-01T22:07:31,2023-06-01T22:07:31,2023-06-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,18,2024-08-07 06:50:53.621
AC81589306,0,25020.52,1,N,1, S9800669,2023-06-01T00:00:00.000000,2023-06-01T00:00:00.000000,3,2023-06-01T22:23:05,2023-06-01T22:23:05,2023-06-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,66,2024-08-07 06:50:53.621
AC81589306,0,20558.58,1,N,1, S9800892,2023-06-01T00:00:00.000000,2023-06-01T00:00:00.000000,3,2023-06-01T22:23:26,2023-06-01T22:23:26,2023-06-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,78,2024-08-07 06:50:53.621
AC15071859,0,81.67,1,N,1, S9808206,2023-06-01T00:00:00.000000,2023-06-01T00:00:00.000000,3,2023-06-01T22:35:14,2023-06-01T22:35:14,2023-06-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,92,2024-08-07 06:50:53.621
AC39239172,0,900.64,1,N,1, S9816319,2023-06-01T00:00:00.000000,2023-06-01T00:00:00.000000,3,2023-06-01T22:47:23,2023-06-01T22:47:23,2023-06-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,86,2024-08-07 06:50:53.621
AC88184196,0,167.6,1,N,1, S9828721,2023-06-01T00:00:00.000000,2023-06-01T00:00:00.000000,1,2023-06-01T23:08:32,2023-06-01T23:08:32,2023-06-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,24,2024-08-07 06:50:53.621
